fa_atr,fa_rep,fa_sol,fa_intra_atr_xover4,fa_intra_rep_xover4,fa_intra_sol_xover4,lk_ball,lk_ball_iso,lk_ball_bridge,lk_ball_bridge_uncpl,fa_elec,fa_intra_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,omega,fa_dun_dev,fa_dun_rot,fa_dun_semi,p_aa_pp,hxl_tors,ref,rama_prepro,total_score,all_cst,corrected_ddg,L_SASA,substrate_SASA,H2O_hbond,O2_hbond,oxy_hbond,cms,cms_per_atom,sc,nlr_dE,nlr_totrms,nlr_SR1_rms,nlr_SR2_rms,nlr_SR3_rms,score_per_res,description
-1521.1,217.291,1117.707,-89.772,82.329,65.784,665.141,1654.908,6.019,41.403,-528.206,-69.623,1.336,-137.429,-69.716,-33.718,-32.056,0.0,52.942,52.3,159.414,302.859,-79.628,40.062,-51.914,57.739,-776.926,1.114,-22.991,0.082,12.947,0.0,2.0,1.0,257.525,6.603,0.709,7.974,0.423,1.827,1.554,0.401,-3.035,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1520.569,210.85,1134.278,-89.04,80.865,65.599,671.279,1661.086,6.095,41.702,-533.407,-69.072,1.278,-138.175,-69.995,-34.451,-34.608,0.0,50.798,49.313,159.588,303.163,-75.999,40.044,-61.654,60.173,-778.529,0.773,-19.979,0.077,9.905,0.0,2.0,1.0,256.23,6.57,0.626,6.633,0.549,1.729,1.535,0.311,-3.041,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1479.107,216.693,1062.418,-86.126,152.521,60.661,656.983,1602.14,5.572,37.827,-517.256,-62.756,1.147,-133.683,-69.512,-30.763,-31.107,0.0,45.531,51.915,165.356,286.043,-94.608,45.6,-54.508,32.144,-745.525,2.567,-17.282,0.096,26.513,0.0,2.0,1.0,299.798,7.687,0.729,3.252,0.877,1.72,0.853,1.637,-2.912,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1498.573,214.219,1083.263,-87.529,153.025,62.997,661.88,1621.42,5.662,37.069,-524.66,-64.535,1.178,-132.794,-72.0,-29.166,-35.032,0.0,46.134,52.762,167.31,290.83,-98.793,41.006,-61.023,25.809,-770.708,3.708,-26.379,0.043,11.773,0.0,2.0,1.0,286.031,7.334,0.648,12.677,0.582,1.676,0.9,1.587,-3.011,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1488.057,212.999,1067.108,-86.084,76.778,62.574,657.135,1609.54,6.046,38.996,-521.355,-69.647,1.094,-133.724,-71.716,-32.101,-31.169,0.0,48.38,50.674,160.518,287.421,-95.374,47.543,-51.674,31.176,-807.703,2.943,-25.119,0.063,21.077,0.0,1.0,0.0,274.154,7.03,0.691,9.946,0.46,1.689,1.632,0.496,-3.155,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1492.107,214.462,1075.355,-86.245,77.049,62.968,659.52,1615.114,5.934,39.03,-525.436,-68.672,1.086,-133.884,-72.234,-32.131,-32.513,0.0,47.669,51.556,160.828,292.495,-95.289,46.893,-56.3,33.255,-807.108,2.967,-26.077,0.061,19.792,0.0,1.0,0.0,273.993,7.025,0.691,11.997,0.518,1.688,1.633,1.599,-3.153,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1495.382,217.049,1098.916,-86.36,72.135,63.375,669.578,1638.697,5.389,34.469,-532.496,-64.909,1.125,-134.093,-72.558,-29.378,-34.759,0.0,43.22,52.812,158.946,300.134,-91.493,46.075,-60.465,36.936,-786.673,2.507,-22.573,0.091,12.451,0.0,1.0,0.0,298.088,7.643,0.689,9.196,0.623,2.8,0.775,1.606,-3.073,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1498.797,216.177,1099.316,-87.436,75.771,64.011,669.361,1642.551,5.486,35.464,-534.59,-64.162,1.134,-133.877,-75.003,-28.179,-34.63,0.0,44.555,53.801,161.971,297.014,-92.614,47.453,-56.958,38.547,-786.676,2.28,-23.573,0.094,13.106,0.0,1.0,0.0,302.634,7.76,0.717,16.853,0.98,2.794,0.732,1.59,-3.073,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1504.146,218.893,1090.941,-87.162,73.41,63.591,671.577,1639.622,5.476,35.492,-537.235,-65.541,1.15,-134.321,-69.531,-29.909,-35.681,0.0,45.368,56.838,170.432,296.893,-92.762,40.838,-52.826,37.695,-793.141,0.681,-23.899,0.062,11.365,0.0,1.0,0.0,286.714,7.352,0.668,7.548,0.882,1.708,0.846,1.674,-3.098,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1489.944,225.146,1081.981,-86.931,72.799,61.64,665.042,1627.468,5.403,34.842,-523.82,-67.242,1.118,-133.438,-69.948,-29.251,-33.599,0.0,44.878,54.242,162.523,294.739,-91.797,43.637,-51.122,38.504,-777.014,4.367,-21.491,0.104,21.783,0.0,1.0,0.0,250.584,6.425,0.571,5.99,0.64,1.858,0.721,1.701,-3.035,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1496.975,215.732,1059.678,-87.017,75.451,60.865,658.271,1609.594,5.818,38.913,-522.97,-62.618,1.113,-134.267,-73.468,-30.18,-32.481,0.0,46.829,52.135,162.841,283.362,-97.773,39.667,-47.671,27.733,-829.234,4.171,-20.023,0.049,12.488,0.0,1.0,0.0,298.666,7.658,0.691,11.646,0.652,1.645,0.817,1.65,-3.239,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1495.916,212.736,1076.233,-86.947,75.028,60.838,660.323,1614.572,6.08,40.178,-527.905,-62.406,1.112,-134.48,-73.684,-30.667,-37.891,0.0,50.2,52.495,171.237,283.602,-93.519,45.042,-62.584,29.543,-822.621,3.187,-19.24,0.083,33.005,0.0,1.0,0.0,279.706,7.172,0.714,11.474,0.355,1.644,1.138,1.65,-3.213,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1493.442,216.07,1075.826,-87.379,79.708,61.854,659.91,1616.456,5.154,34.89,-520.695,-67.209,1.09,-133.405,-71.97,-31.828,-33.458,0.0,52.166,52.573,164.122,295.367,-92.805,43.221,-53.284,35.123,-790.693,0.909,-23.821,0.068,8.663,0.0,1.0,0.0,274.943,7.05,0.696,8.995,0.598,1.371,0.586,1.511,-3.089,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1490.646,216.906,1070.391,-86.719,80.653,61.437,659.937,1613.81,5.293,35.161,-522.601,-68.265,1.111,-133.351,-73.223,-31.578,-36.159,0.0,52.307,55.451,162.313,289.898,-92.15,42.587,-53.458,37.327,-800.695,2.419,-22.399,0.096,26.949,0.0,1.0,0.0,271.84,6.97,0.694,12.38,0.51,1.512,0.933,1.676,-3.128,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1488.224,217.282,1074.587,-85.848,76.517,61.634,658.376,1617.023,6.213,41.554,-516.893,-64.545,1.062,-133.394,-72.155,-30.923,-32.739,0.0,49.17,49.752,169.854,289.586,-97.316,48.38,-56.342,29.583,-789.746,0.739,-20.591,0.095,15.179,0.0,1.0,0.0,275.928,7.075,0.682,3.036,0.532,1.752,0.416,1.545,-3.085,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1488.021,219.722,1070.441,-87.049,78.205,64.069,657.119,1612.59,5.875,39.013,-512.572,-69.692,0.998,-134.033,-72.282,-31.34,-31.193,0.0,50.484,52.905,174.848,286.143,-96.24,50.807,-60.998,30.565,-786.414,1.675,-22.526,0.084,16.105,0.0,1.0,0.0,255.416,6.549,0.706,0.288,0.495,1.703,0.454,1.543,-3.072,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1483.592,222.047,1057.976,-86.198,77.447,63.559,657.575,1604.948,5.259,34.237,-508.656,-71.835,1.029,-134.61,-74.009,-30.796,-33.525,0.0,50.324,64.184,157.904,289.878,-97.043,39.646,-48.254,25.929,-793.906,1.02,-24.535,0.087,14.479,0.0,1.0,0.0,278.414,7.139,0.708,9.164,0.501,1.75,0.684,1.527,-3.101,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1490.279,220.203,1068.813,-85.979,74.987,62.671,659.741,1613.456,5.558,35.694,-515.19,-69.922,1.039,-134.119,-72.777,-29.005,-33.517,0.0,49.899,56.03,159.451,292.32,-92.104,40.701,-48.359,29.332,-792.788,0.815,-23.265,0.113,16.122,0.0,1.0,0.0,264.087,6.771,0.712,11.656,0.514,1.686,0.573,1.583,-3.097,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1482.747,220.593,1056.763,-85.079,75.827,59.918,649.742,1605.829,5.749,38.332,-505.132,-67.585,1.057,-132.674,-71.025,-30.128,-28.412,0.0,46.867,54.28,162.735,291.228,-97.626,44.614,-49.04,28.66,-787.611,5.04,-21.483,0.148,35.894,0.0,1.0,0.0,238.986,6.128,0.574,2.212,0.912,2.414,0.369,1.591,-3.077,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1484.736,219.87,1067.07,-85.414,74.107,60.811,654.968,1610.354,5.889,40.358,-517.043,-69.745,1.046,-133.017,-70.964,-30.167,-31.877,0.0,49.068,59.549,166.363,292.926,-97.917,43.856,-54.37,26.015,-794.39,5.068,-21.218,0.147,32.842,0.0,1.0,0.0,251.714,6.454,0.641,4.283,0.546,2.296,0.465,0.357,-3.103,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1488.888,213.466,1075.858,-86.106,76.074,62.389,657.905,1618.448,5.853,39.549,-518.534,-68.571,1.148,-134.169,-71.263,-31.347,-32.074,0.0,48.84,54.052,158.902,292.558,-95.336,43.443,-54.689,37.409,-797.739,1.47,-25.142,0.11,38.31,0.0,1.0,0.0,255.191,6.543,0.779,5.653,0.688,1.758,0.739,1.696,-3.116,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1483.206,213.586,1074.135,-85.781,74.402,62.395,659.809,1614.956,5.553,37.755,-518.121,-69.043,1.144,-133.368,-71.327,-31.253,-35.902,0.0,51.693,51.376,158.01,291.523,-93.952,43.532,-57.07,37.394,-797.012,1.711,-24.054,0.109,36.018,0.0,1.0,0.0,255.77,6.558,0.8,5.303,0.604,1.764,0.989,1.675,-3.113,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1507.873,231.546,1101.415,-88.689,80.436,69.668,667.156,1635.054,6.807,45.607,-515.12,-82.148,2.743,-128.435,-67.622,-42.353,-27.016,0.0,49.268,48.196,178.099,308.183,-93.438,46.186,-63.343,26.008,-766.497,1.059,-28.078,0.08,10.146,0.0,1.0,0.0,262.202,6.723,0.792,15.817,0.688,1.642,3.259,1.611,-2.982,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1506.733,231.947,1107.442,-89.12,78.058,69.585,670.555,1640.212,7.302,49.889,-518.056,-82.559,2.803,-128.061,-68.549,-42.961,-28.035,0.0,50.613,48.779,172.321,316.567,-94.497,43.289,-61.448,27.972,-764.262,0.92,-27.92,0.077,10.145,0.0,1.0,0.0,276.081,7.079,0.759,14.931,0.94,1.646,3.239,1.676,-2.974,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1506.152,232.895,1103.854,-89.575,74.926,70.441,663.011,1634.301,7.198,48.274,-506.945,-83.321,2.879,-125.792,-67.255,-44.398,-28.603,0.0,48.26,49.152,171.441,319.754,-93.324,40.663,-66.279,26.25,-766.852,1.018,-26.584,0.085,9.637,0.0,1.0,0.0,264.876,6.792,0.762,13.773,0.707,1.642,3.256,1.664,-2.984,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1502.631,229.495,1112.203,-88.149,74.073,69.815,664.338,1636.378,7.204,50.499,-510.868,-85.705,2.794,-126.031,-69.095,-42.199,-26.752,0.0,46.262,47.954,169.055,319.598,-91.203,44.88,-75.496,24.801,-769.42,1.001,-26.683,0.082,9.336,0.0,1.0,0.0,266.897,6.844,0.774,11.643,0.823,1.646,3.271,1.708,-2.994,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1507.93,236.178,1088.518,-89.786,84.289,68.799,662.075,1621.086,6.398,46.46,-501.952,-84.753,1.184,-128.424,-68.992,-43.226,-24.561,0.0,47.101,53.613,184.55,295.097,-104.541,50.414,-71.888,26.395,-780.928,1.276,-24.004,0.091,17.235,0.0,1.0,0.0,287.412,7.37,0.767,15.935,0.565,1.745,1.339,1.65,-3.039,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1510.572,239.021,1078.394,-89.739,80.567,68.718,653.726,1618.88,6.619,46.486,-493.556,-83.46,1.201,-128.929,-65.554,-43.074,-26.114,0.0,56.262,49.241,172.413,304.87,-102.794,44.668,-58.111,27.655,-780.387,1.113,-25.743,0.092,14.651,0.0,1.0,0.0,280.069,7.181,0.763,16.57,0.467,1.664,1.329,1.633,-3.037,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1507.558,232.174,1098.159,-89.865,83.34,69.181,657.515,1622.563,6.782,45.469,-503.191,-79.927,2.47,-130.288,-66.557,-38.68,-26.577,0.0,52.859,44.698,178.981,309.888,-100.477,54.489,-79.313,20.201,-769.648,1.423,-27.88,0.099,18.984,0.0,1.0,0.0,265.789,6.815,0.789,18.271,0.339,1.685,1.265,0.708,-2.995,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1499.73,227.572,1098.964,-89.561,82.883,68.939,655.315,1616.691,7.413,51.04,-500.837,-81.937,2.489,-129.777,-65.752,-35.822,-31.223,0.0,53.192,48.192,178.446,305.439,-102.384,53.026,-84.242,16.379,-776.452,1.185,-26.958,0.12,28.802,0.0,1.0,0.0,253.239,6.493,0.78,15.298,0.389,1.712,1.264,1.708,-3.021,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1514.745,235.681,1112.423,-90.121,83.833,69.59,663.026,1638.748,6.234,43.311,-510.268,-85.436,2.475,-129.687,-65.618,-42.067,-28.215,0.0,53.863,47.742,178.918,308.117,-100.091,52.946,-78.357,25.147,-773.196,2.273,-25.353,0.104,17.049,0.0,1.0,0.0,270.865,6.945,0.786,20.144,0.434,1.713,1.293,0.607,-3.009,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1506.616,233.913,1090.12,-91.554,85.684,70.206,657.205,1618.865,7.108,46.336,-506.401,-83.88,2.506,-130.117,-65.012,-38.588,-27.02,0.0,51.869,47.429,184.842,309.581,-105.887,47.504,-71.971,13.681,-780.77,1.945,-25.162,0.106,21.068,0.0,1.0,0.0,260.111,6.67,0.778,17.072,0.286,1.722,1.29,0.48,-3.038,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1510.106,229.758,1111.672,-90.002,87.084,68.91,667.555,1635.91,6.749,45.078,-514.044,-83.863,1.993,-131.309,-69.004,-42.003,-27.284,0.0,49.543,49.482,185.23,300.171,-102.714,49.674,-79.269,26.427,-781.081,0.979,-26.349,0.097,17.431,0.0,2.0,1.0,242.966,6.23,0.822,13.422,0.504,1.721,1.103,0.616,-3.039,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1508.785,227.293,1112.161,-88.417,78.619,68.441,666.868,1638.408,6.345,42.535,-504.599,-86.148,2.007,-131.168,-67.471,-42.359,-26.802,0.0,45.962,46.396,175.61,300.569,-104.151,47.451,-75.607,26.291,-786.155,0.865,-23.95,0.111,18.492,0.0,2.0,1.0,255.981,6.564,0.788,13.102,0.393,1.708,1.105,0.618,-3.059,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1508.813,228.047,1111.707,-88.323,76.645,67.011,669.584,1638.731,6.989,49.183,-521.775,-81.128,2.579,-127.625,-71.069,-40.392,-25.397,0.0,47.253,38.581,172.477,295.545,-101.486,51.907,-63.997,25.806,-790.419,0.844,-29.412,0.059,9.435,0.0,1.0,0.0,273.814,7.021,0.818,20.707,0.797,1.662,1.424,0.625,-3.076,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1517.587,229.996,1108.507,-89.689,154.911,68.524,664.156,1637.897,7.502,50.631,-515.086,-80.537,2.596,-127.562,-70.38,-40.71,-21.798,0.0,49.523,42.152,168.76,311.158,-99.764,43.258,-58.177,27.291,-740.25,0.602,-29.306,0.058,8.639,0.0,1.0,0.0,279.783,7.174,0.806,-22.013,0.708,1.64,1.426,0.605,-2.88,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1504.768,224.109,1107.186,-87.911,81.125,68.114,665.696,1635.505,6.72,45.594,-502.612,-86.978,1.549,-128.894,-68.512,-41.062,-25.018,0.0,48.096,45.855,172.652,307.139,-102.365,46.254,-67.078,21.813,-773.805,2.068,-22.454,0.126,20.449,0.0,2.0,1.0,249.017,6.385,0.746,10.796,0.356,1.733,1.135,0.719,-3.011,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1499.731,228.242,1112.115,-88.413,83.27,68.521,664.143,1634.038,7.176,48.657,-501.094,-85.313,1.495,-128.126,-66.705,-40.327,-25.339,0.0,44.9,50.184,180.344,307.691,-102.625,48.133,-73.924,22.247,-753.59,1.398,-22.073,0.17,23.991,0.0,3.0,1.0,236.964,6.076,0.764,13.518,0.574,0.0,0.065,1.866,-2.932,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1498.113,226.771,1110.517,-88.507,84.525,69.337,670.716,1634.697,6.94,47.907,-524.998,-88.797,2.447,-130.526,-69.878,-38.887,-32.829,0.0,45.099,44.907,192.328,295.151,-102.926,54.742,-67.276,21.204,-776.332,1.203,-25.563,0.088,19.874,0.0,1.0,0.0,277.918,7.126,0.75,8.818,0.665,1.663,1.346,0.498,-3.021,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1499.463,224.782,1110.319,-87.981,81.256,68.5,669.05,1633.206,6.513,46.04,-519.927,-86.326,2.386,-130.079,-69.725,-39.51,-28.763,0.0,47.635,47.6,188.438,294.311,-106.297,52.163,-72.475,16.552,-782.479,1.713,-26.16,0.11,26.826,0.0,1.0,0.0,264.724,6.788,0.753,14.7,0.379,1.718,1.145,1.31,-3.045,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1514.616,239.249,1103.952,-89.731,162.003,70.034,670.124,1640.74,6.726,46.626,-512.58,-84.159,2.507,-130.011,-70.421,-43.337,-22.631,0.0,49.946,44.523,175.095,311.134,-100.851,51.744,-61.221,21.132,-724.228,0.809,-28.743,0.103,16.781,0.0,1.0,0.0,251.53,6.449,0.799,-24.454,0.523,1.646,1.33,0.769,-2.818,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1508.215,235.0,1111.704,-87.434,82.923,68.201,674.781,1642.993,6.999,49.692,-517.241,-86.755,2.475,-130.158,-72.045,-38.796,-27.047,0.0,45.87,43.26,174.774,302.443,-98.414,55.61,-68.102,24.008,-772.001,0.686,-27.687,0.096,14.335,0.0,2.0,1.0,263.913,6.767,0.74,15.748,0.738,1.66,1.291,1.72,-3.004,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1479.939,231.51,1066.779,-85.458,75.198,58.453,660.377,1613.368,5.063,35.456,-532.275,-66.544,0.675,-135.614,-65.99,-31.476,-28.358,0.0,40.232,46.438,199.235,247.348,-91.429,47.51,-41.122,48.938,-779.004,0.911,-25.879,0.1,16.838,0.0,1.0,0.0,266.382,6.83,0.714,11.293,0.705,1.611,1.262,1.721,-3.043,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1474.765,231.975,1059.311,-85.133,74.773,59.399,660.076,1610.247,5.041,34.258,-531.447,-67.811,0.653,-134.986,-67.157,-31.483,-27.754,0.0,42.98,44.515,190.784,249.961,-90.301,45.208,-35.532,46.628,-780.673,1.033,-25.381,0.095,15.083,0.0,1.0,0.0,265.431,6.806,0.723,10.473,0.859,1.699,3.431,1.706,-3.05,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1474.221,228.538,1069.205,-84.558,73.834,59.532,661.287,1615.069,4.989,33.03,-531.685,-66.794,0.638,-135.296,-65.459,-31.777,-28.525,0.0,43.339,45.055,187.427,256.521,-92.837,45.484,-45.844,41.325,-782.271,2.113,-23.294,0.122,20.324,0.0,1.0,0.0,249.503,6.398,0.63,13.794,0.654,1.564,1.48,1.55,-3.056,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1474.54,227.648,1076.295,-85.171,74.214,60.022,663.713,1618.949,5.335,34.149,-535.709,-65.644,0.678,-135.983,-66.303,-31.5,-28.314,0.0,41.653,43.0,199.491,253.1,-92.454,44.06,-50.984,45.754,-779.341,1.24,-20.819,0.122,20.579,0.0,1.0,0.0,262.298,6.726,0.629,8.995,0.793,1.625,1.468,1.763,-3.044,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1467.67,227.011,1068.673,-85.614,75.977,59.982,662.566,1612.112,4.828,31.464,-531.105,-68.704,0.619,-135.185,-66.894,-30.947,-27.556,0.0,44.775,42.739,187.65,252.607,-91.966,44.46,-40.396,41.414,-773.318,1.352,-26.391,0.084,14.769,1.0,1.0,0.0,268.882,6.894,0.697,11.071,0.841,1.581,1.291,1.717,-3.021,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1464.906,230.534,1067.18,-86.148,77.266,59.629,660.858,1606.457,5.368,35.414,-527.204,-67.494,0.583,-133.783,-67.95,-31.293,-27.621,0.0,46.787,48.39,190.967,254.776,-92.587,47.026,-44.857,44.215,-757.99,0.774,-25.632,0.084,15.468,1.0,1.0,0.0,277.097,7.105,0.717,9.64,0.734,1.607,1.401,1.727,-2.961,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1467.323,227.901,1067.259,-84.516,73.742,59.568,662.12,1610.209,5.124,33.37,-536.479,-67.054,0.621,-135.309,-66.116,-31.89,-30.772,0.0,43.956,46.245,192.401,251.675,-92.131,51.049,-49.544,50.657,-775.211,1.096,-23.158,0.14,23.73,0.0,1.0,0.0,255.009,6.539,0.683,12.727,0.732,1.605,1.481,1.546,-3.028,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1463.63,226.731,1058.475,-84.879,76.01,59.162,657.758,1604.65,4.936,32.715,-535.708,-66.493,0.657,-135.281,-67.081,-31.196,-29.17,0.0,42.94,46.347,189.899,250.965,-94.612,47.193,-45.324,47.385,-785.012,1.213,-22.906,0.134,22.17,0.0,1.0,0.0,239.257,6.135,0.661,12.657,1.067,1.584,1.515,1.679,-3.066,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1493.479,234.266,1063.677,-86.081,83.964,60.929,664.497,1622.352,4.992,33.443,-536.871,-66.05,0.663,-134.45,-68.503,-29.74,-30.258,0.0,42.884,46.872,191.312,256.736,-99.567,50.245,-39.381,29.604,-799.303,3.15,-25.658,0.118,19.036,1.0,1.0,0.0,272.985,7.0,0.663,10.36,0.842,1.617,3.342,1.654,-3.122,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
